Time,rot_x,rot_y,rot_z,a_x,a_y,a_z,hpa,stat
000825.1458,,,,,,,1012.33,14.34
000825.1997,25.000,-1614.,1192.0,-0.660,-31.37,26.375,,
000825.2831,,,,,,,1012.31,14.34
000825.3369,16.000,-1617.,1183.0,-1.660,-35.37,-5.625,,
000825.4204,,,,,,,1012.30,14.33
000825.4742,19.000,-1614.,1177.0,35.339,-39.37,12.375,,
000825.5604,,,,,,,1012.33,14.34
000825.6177,20.000,-1617.,1190.0,-6.660,-37.37,-14.62,,
000825.6950,,,,,,,1012.37,14.34
000825.7488,19.000,-1614.,1183.0,1.3399,-43.37,-8.625,,
000825.8322,,,,,,,1012.35,14.34
000825.8861,18.000,-1611.,1178.0,-8.660,-1.375,26.375,,
000825.9695,,,,,,,1012.30,14.33
000826.0234,17.000,-1622.,1193.0,21.339,-7.375,-7.625,,
000826.1212,,,,,,,1012.32,14.34
000826.1608,19.000,-1617.,1185.0,-8.660,-26.37,4.3750,,
000826.2441,,,,,,,1012.34,14.34
000826.2979,19.000,-1610.,1179.0,8.3399,-34.37,9.3750,,
000826.3813,,,,,,,1012.32,14.34
000826.4352,19.000,-1615.,1186.0,6.3399,-17.37,14.375,,
000826.5186,,,,,,,1012.33,14.35
000826.5764,23.000,-1615.,1186.0,15.339,-29.37,2.3750,,
000826.6559,,,,,,,1012.30,14.33
000826.7097,20.000,-1619.,1176.0,-0.660,-22.37,28.375,,
000826.7932,,,,,,,1012.31,14.34
000826.8470,15.000,-1611.,1180.0,8.3399,-5.375,-11.62,,
000826.9305,,,,,,,1012.29,14.32
000826.9843,14.000,-1617.,1190.0,12.339,-27.37,-10.62,,
000827.0677,,,,,,,1012.32,14.34
000827.1255,14.000,-1612.,1191.0,-0.660,-32.37,-11.62,,
000827.2050,,,,,,,1012.31,14.34
000827.2589,12.000,-1610.,1184.0,-31.66,-28.37,8.3750,,
000827.3436,,,,,,,1012.33,14.34
000827.3961,24.000,-1620.,1184.0,-26.66,3.6250,8.3750,,
000827.4796,,,,,,,1012.32,14.34
000827.5334,19.000,-1615.,1195.0,-1.660,-4.375,-8.625,,
000827.6169,,,,,,,1012.33,14.34
000827.6746,17.000,-1610.,1182.0,21.339,-37.37,19.375,,
000827.7541,,,,,,,1012.30,14.33
000827.8080,20.000,-1618.,1167.0,-13.66,-51.37,4.3750,,
000827.8914,,,,,,,1012.31,14.34
000827.9452,17.000,-1619.,1182.0,29.339,-17.37,-11.62,,
000828.0287,,,,,,,1012.31,14.33
000828.0825,23.000,-1618.,1181.0,0.3399,14.625,-5.625,,
000828.1687,,,,,,,1012.30,14.33
000828.2198,13.000,-1612.,1192.0,22.339,-20.37,16.375,,
000828.3033,,,,,,,1012.28,14.33
000828.3571,17.000,-1610.,1188.0,39.339,-33.37,-6.625,,
000828.4406,,,,,,,1012.28,14.33
000828.4944,19.000,-1622.,1182.0,7.3399,-21.37,2.3750,,
000828.5778,,,,,,,1012.28,14.34
000828.6317,19.000,-1614.,1182.0,-1.660,-40.37,5.3750,,
000828.7179,,,,,,,1012.30,14.33
000828.7690,12.000,-1632.,1178.0,-13.66,-4.375,-4.625,,
000828.8524,,,,,,,1012.29,14.33
000828.9062,19.000,-1617.,1186.0,-13.66,-43.37,29.375,,
000828.9897,,,,,,,1012.24,14.33
000829.0435,14.000,-1587.,1194.0,27.339,-34.37,-6.625,,
000829.1269,,,,,,,1012.26,14.33
000829.1808,12.000,-1615.,1185.0,0.3399,-48.37,3.3750,,
000829.2670,,,,,,,1012.27,14.33
000829.3181,14.000,-1614.,1173.0,-3.660,-41.37,17.375,,
000829.4015,,,,,,,1012.30,14.34
000829.4553,19.000,-1616.,1194.0,-4.660,-10.37,-8.625,,
000829.5388,,,,,,,1012.29,14.34
000829.5926,15.000,-1614.,1182.0,5.3399,-15.37,-0.625,,
000829.6761,,,,,,,1012.32,14.34
000829.7299,14.000,-1615.,1193.0,7.3399,4.6250,2.3750,,
000829.8174,,,,,,,1012.30,14.34
000829.8672,21.000,-1617.,1183.0,1.3399,-12.37,-42.62,,
000829.9506,,,,,,,1012.32,14.34
000830.0044,16.000,-1614.,1181.0,4.3399,-37.37,-9.625,,
000830.0879,,,,,,,1012.32,14.34
000830.1417,20.000,-1614.,1189.0,-1.660,-18.37,14.375,,
000830.2252,,,,,,,1012.32,14.34
000830.2790,21.000,-1620.,1190.0,-18.66,-13.37,-3.625,,
000830.3768,,,,,,,1012.31,14.33
000830.4165,23.000,-1620.,1187.0,0.3399,-27.37,-29.62,,
000830.4997,,,,,,,1012.32,14.34
000830.5536,19.000,-1612.,1173.0,-2.660,-3.375,-20.62,,
000830.6370,,,,,,,1012.30,14.33
000830.6909,15.000,-1616.,1197.0,5.3399,-37.37,1.3750,,
000830.7743,,,,,,,1012.33,14.33
000830.8321,18.000,-1619.,1180.0,24.339,-35.37,-19.62,,
000830.9116,,,,,,,1012.31,14.34
000830.9654,15.000,-1618.,1185.0,-14.66,-30.37,12.375,,
000831.0489,,,,,,,1012.31,14.34
000831.1027,14.000,-1614.,1180.0,-15.66,-15.37,20.375,,
000831.1861,,,,,,,1012.31,14.34
000831.2400,15.000,-1625.,1195.0,-17.66,-59.37,6.3750,,
000831.3234,,,,,,,1012.30,14.33
000831.3812,23.000,-1615.,1181.0,-12.66,-34.37,-3.625,,
000831.4607,,,,,,,1012.28,14.33
000831.5145,17.000,-1613.,1202.0,-16.66,-23.37,22.375,,
000831.5980,,,,,,,1012.29,14.33
000831.6518,17.000,-1610.,1182.0,15.339,-0.375,5.3750,,
000831.7353,,,,,,,1012.29,14.34
000831.7891,13.000,-1614.,1189.0,-12.66,-11.37,12.375,,
000831.8725,,,,,,,1012.31,14.33
000831.9303,23.000,-1612.,1198.0,-6.660,-9.375,-9.625,,
000832.0098,,,,,,,1012.32,14.35
000832.0637,27.000,-1614.,1188.0,15.339,-27.37,-27.62,,
000832.1484,,,,,,,1012.26,14.33
000832.2009,15.000,-1614.,1194.0,18.339,-16.37,5.3750,,
000832.2844,,,,,,,1012.30,14.33
000832.3382,19.000,-1613.,1200.0,-23.66,-13.37,-11.62,,
000832.4244,,,,,,,1012.30,14.34
000832.4755,19.000,-1622.,1185.0,23.339,-29.37,-2.625,,
000832.5589,,,,,,,1012.29,14.33
000832.6128,14.000,-1616.,1170.0,7.3399,11.625,6.3750,,
000832.6962,,,,,,,1012.32,14.34
000832.7501,17.000,-1617.,1176.0,-11.66,-18.37,-4.625,,
000832.8335,,,,,,,1012.31,14.33
000832.8873,20.000,-1619.,1175.0,-6.660,-24.37,16.375,,
000832.9736,,,,,,,1012.29,14.33
000833.0246,14.000,-1616.,1184.0,19.339,-23.37,-1.625,,
000833.1081,,,,,,,1012.28,14.34
000833.1619,20.000,-1615.,1195.0,-20.66,-19.37,-27.62,,
000833.2454,,,,,,,1012.31,14.34
000833.2992,20.000,-1611.,1191.0,2.3399,-36.37,19.375,,
000833.3826,,,,,,,1012.32,14.34
000833.4364,24.000,-1616.,1184.0,8.3399,-24.37,-20.62,,
000833.5227,,,,,,,1012.27,14.33
000833.5738,23.000,-1613.,1185.0,33.339,-33.37,11.375,,
000833.6572,,,,,,,1012.29,14.33
000833.7110,15.000,-1624.,1182.0,0.3399,-65.37,-22.62,,
000833.7945,,,,,,,1012.30,14.33
000833.8483,22.000,-1621.,1184.0,-0.660,-29.37,-35.62,,
000833.9317,,,,,,,1012.30,14.33
000833.9856,20.000,-1622.,1188.0,-7.660,-29.37,-29.62,,
000834.0718,,,,,,,1012.32,14.34
000834.1308,22.000,-1611.,1193.0,-1.660,-17.37,34.375,,
000834.2064,,,,,,,1012.31,14.33
000834.2602,22.000,-1616.,1190.0,2.3399,-30.37,3.3750,,
000834.3436,,,,,,,1012.33,14.34
000834.3975,14.000,-1617.,1175.0,-8.660,-23.37,-33.62,,
000834.4809,,,,,,,1012.31,14.33
000834.5347,20.000,-1620.,1189.0,-8.660,-24.37,1.3750,,
000834.6995,,,,,,,1012.30,14.33
000834.7194,22.000,-1616.,1190.0,32.339,-19.37,16.375,,
000834.7809,,,,,,,1012.30,14.33
000834.8347,20.000,-1624.,1195.0,-12.66,-29.37,2.3750,,
000834.9181,,,,,,,1012.30,14.33
000834.9720,23.000,-1608.,1189.0,17.339,-38.37,1.3750,,
000835.0554,,,,,,,1012.28,14.33
000835.1093,15.000,-1617.,1183.0,-0.660,-21.37,1.3750,,
000835.1955,,,,,,,1012.29,14.33
000835.2466,18.000,-1617.,1186.0,2.3399,-24.37,8.3750,,
000835.3300,,,,,,,1012.31,14.33
000835.3838,26.000,-1619.,1189.0,-7.660,-7.375,-0.625,,
000835.4673,,,,,,,1012.31,14.33
000835.5211,14.000,-1609.,1192.0,29.339,-38.37,9.3750,,
000835.6046,,,,,,,1012.27,14.32
000835.6623,16.000,-1620.,1183.0,-24.66,-41.37,-21.62,,
000835.7418,,,,,,,1012.32,14.34
000835.7957,18.000,-1612.,1197.0,-12.66,-15.37,0.3750,,
000835.8791,,,,,,,1012.31,14.33
000835.9329,23.000,-1613.,1195.0,34.339,-42.37,-2.625,,
000836.0164,,,,,,,1012.31,14.33
000836.0702,22.000,-1626.,1186.0,7.3399,-27.37,4.3750,,
000836.1537,,,,,,,1012.29,14.33
000836.2114,24.000,-1607.,1181.0,-7.660,-32.37,-1.625,,
000836.2910,,,,,,,1012.30,14.33
000836.3448,21.000,-1619.,1182.0,12.339,-22.37,12.375,,
000836.4282,,,,,,,1012.32,14.33
000836.4820,17.000,-1610.,1200.0,15.339,-50.37,6.3750,,
000836.5655,,,,,,,1012.31,14.34
000836.6193,19.000,-1617.,1181.0,16.339,-35.37,-2.625,,
000836.7055,,,,,,,1012.31,14.33
000836.7567,16.000,-1614.,1206.0,13.339,-31.37,-16.62,,
000836.8401,,,,,,,1012.32,14.33
000836.9607,22.000,-1619.,1174.0,-10.66,-29.37,16.375,,
000837.0144,,,,,,,1012.32,14.34
000837.0682,14.000,-1618.,1181.0,-18.66,1.6250,13.375,,
000837.1516,,,,,,,1012.31,14.34
000837.2055,25.000,-1613.,1181.0,5.3399,-41.37,17.375,,
000837.2917,,,,,,,1012.34,14.34
000837.3428,19.000,-1619.,1182.0,18.339,-10.37,14.375,,
000837.4262,,,,,,,1012.33,14.34
000837.4800,18.000,-1609.,1185.0,-5.660,-15.37,25.375,,
000837.5635,,,,,,,1012.34,14.33
000837.6173,20.000,-1617.,1173.0,-6.660,-23.37,-17.62,,
000837.7008,,,,,,,1012.33,14.33
000837.7546,23.000,-1610.,1185.0,-7.660,-29.37,-1.625,,
000837.8408,,,,,,,1012.31,14.34
000837.8919,20.000,-1617.,1173.0,-17.66,-4.375,-7.625,,
000837.9753,,,,,,,1012.31,14.33
000838.0292,22.000,-1611.,1183.0,8.3399,-8.375,-3.625,,
000838.1126,,,,,,,1012.29,14.32
000838.1664,21.000,-1616.,1193.0,22.339,-19.37,14.375,,
000838.2499,,,,,,,1012.32,14.35
000838.3037,29.000,-1626.,1192.0,-11.66,-21.37,-6.625,,
000838.3899,,,,,,,1012.31,14.33
000838.4410,19.000,-1614.,1186.0,7.3399,-25.37,-22.62,,
000838.5244,,,,,,,1012.31,14.32
000838.5783,17.000,-1618.,1189.0,-39.66,-28.37,-0.625,,
000838.6617,,,,,,,1012.32,14.34
000838.7156,22.000,-1620.,1181.0,36.339,-15.37,-6.625,,
000838.7990,,,,,,,1012.31,14.33
000838.8529,15.000,-1622.,1189.0,11.339,-17.37,8.3750,,
000838.9506,,,,,,,1012.31,14.33
000838.9903,22.000,-1614.,1195.0,-23.66,1.6250,11.375,,
000839.0736,,,,,,,1012.31,14.32
000839.1274,18.000,-1617.,1190.0,2.3399,2.6250,29.375,,
000839.2108,,,,,,,1012.30,14.33
000839.2647,21.000,-1613.,1185.0,-26.66,-34.37,12.375,,
000839.3494,,,,,,,1012.33,14.33
000839.4020,17.000,-1614.,1181.0,26.339,11.625,3.3750,,
000839.4882,,,,,,,1012.28,14.33
000839.5393,24.000,-1617.,1200.0,-20.66,-22.37,-10.62,,
000839.6227,,,,,,,1012.30,14.33
000839.6765,3.0000,-1609.,1180.0,11.339,-19.37,6.3750,,
000839.7600,,,,,,,1012.33,14.34
000839.8138,29.000,-1617.,1183.0,-10.66,-20.37,13.375,,
000839.8973,,,,,,,1012.31,14.34
000839.9550,17.000,-1610.,1176.0,15.339,-40.37,-9.625,,
000840.0345,,,,,,,1012.30,14.33
000840.0884,17.000,-1610.,1203.0,-11.66,-27.37,14.375,,
000840.1718,,,,,,,1012.32,14.33
000840.2256,22.000,-1621.,1189.0,-9.660,0.6250,-10.62,,
000840.3091,,,,,,,1012.31,14.33
000840.3629,22.000,-1612.,1187.0,-3.660,-27.37,26.375,,
000840.4464,,,,,,,1012.30,14.33
000840.5041,21.000,-1607.,1191.0,2.3399,-24.37,8.3750,,
000840.5837,,,,,,,1012.33,14.34
000840.6375,20.000,-1612.,1194.0,-1.660,9.6250,-10.62,,
000840.7209,,,,,,,1012.32,14.33
000840.7748,16.000,-1617.,1183.0,-5.660,-18.37,-2.625,,
000840.8582,,,,,,,1012.29,14.34
000840.9120,17.000,-1612.,1187.0,-5.660,-40.37,1.3750,,
000840.9955,,,,,,,1012.29,14.32
000841.0532,17.000,-1616.,1187.0,1.3399,-17.37,-5.625,,
000841.1328,,,,,,,1012.31,14.34
000841.1866,23.000,-1614.,1189.0,-10.66,-10.37,-5.625,,
000841.2700,,,,,,,1012.33,14.33
000841.3239,21.000,-1617.,1190.0,-15.66,-29.37,16.375,,
000841.4073,,,,,,,1012.33,14.34
000841.4612,27.000,-1615.,1177.0,22.339,-53.37,17.375,,
000841.5474,,,,,,,1012.33,14.34
000841.5985,24.000,-1612.,1181.0,16.339,3.6250,5.3750,,
000841.6819,,,,,,,1012.30,14.32
000841.7944,26.000,-1613.,1173.0,-13.66,-55.37,28.375,,
000841.8480,,,,,,,1012.34,14.33
000841.9018,19.000,-1615.,1187.0,36.339,-45.37,-31.62,,
000841.9853,,,,,,,1012.30,14.33
000842.0391,25.000,-1623.,1172.0,-18.66,-1.375,-20.62,,
000842.1253,,,,,,,1012.32,14.33
000842.1801,21.000,-1615.,1181.0,-3.660,-46.37,-9.625,,
000842.2599,,,,,,,1012.33,14.34
000842.3137,19.000,-1617.,1171.0,-6.660,-24.37,-0.625,,
000842.3971,,,,,,,1012.31,14.32
000842.4510,15.000,-1616.,1181.0,0.3399,-29.37,17.375,,
000842.5344,,,,,,,1012.30,14.32
000842.5882,21.000,-1615.,1180.0,-3.660,-41.37,9.3750,,
000842.6744,,,,,,,1012.31,14.34
000842.7317,24.000,-1612.,1182.0,0.3399,-28.37,17.375,,
000842.8091,,,,,,,1012.28,14.32
000842.8628,19.000,-1621.,1188.0,1.3399,-2.375,26.375,,
000842.9462,,,,,,,1012.26,14.32
000843.0001,18.000,-1614.,1187.0,12.339,-32.37,-7.625,,
000843.0835,,,,,,,1012.32,14.33
000843.1374,15.000,-1618.,1182.0,-4.660,-6.375,-15.62,,
000843.2352,,,,,,,1012.28,14.33
000843.2748,29.000,-1608.,1189.0,-4.660,-0.375,26.375,,
000843.3581,,,,,,,1012.31,14.33
000843.4119,17.000,-1622.,1198.0,-15.66,-33.37,12.375,,
000843.4953,,,,,,,1012.31,14.33
000843.5492,20.000,-1614.,1192.0,-2.660,-25.37,-26.62,,
000843.6326,,,,,,,1012.29,14.33
000843.6865,17.000,-1616.,1189.0,-2.660,-37.37,11.375,,
000843.7727,,,,,,,1012.30,14.33
000843.8237,12.000,-1622.,1194.0,6.3399,-26.37,5.3750,,
000843.9072,,,,,,,1012.34,14.34
000843.9610,28.000,-1612.,1168.0,22.339,-34.37,4.3750,,
000844.0445,,,,,,,1012.33,14.33
000844.1653,20.000,-1617.,1196.0,18.339,-28.37,10.375,,
000844.2190,,,,,,,1012.31,14.34
000844.2767,14.000,-1618.,1191.0,13.339,2.6250,23.375,,
000844.3562,,,,,,,1012.29,14.33
000844.4101,18.000,-1624.,1184.0,-15.66,-46.37,-31.62,,
000844.4935,,,,,,,1012.31,14.34
000844.5474,23.000,-1617.,1184.0,19.339,-21.37,7.3750,,
000844.6308,,,,,,,1012.32,14.33
000844.6846,24.000,-1613.,1186.0,-16.66,-33.37,-5.625,,
000844.7681,,,,,,,1012.32,14.33
000844.8258,23.000,-1621.,1175.0,40.339,-33.37,24.375,,
000844.9053,,,,,,,1012.33,14.34
000844.9592,18.000,-1606.,1199.0,78.339,-33.37,6.3750,,
000845.0426,,,,,,,1012.34,14.33
000845.0965,25.000,-1616.,1180.0,17.339,-44.37,15.375,,
000845.1799,,,,,,,1012.29,14.32
000845.2338,17.000,-1603.,1209.0,135.33,-11.37,12.375,,
000845.3172,,,,,,,1012.35,14.33
000845.3749,11.000,-1610.,1191.0,53.339,-27.37,0.3750,,
000845.4545,,,,,,,1012.32,14.33
000845.5083,35.000,-1615.,1201.0,57.339,-1.375,27.375,,
000845.5918,,,,,,,1012.32,14.33
000845.6456,34.000,-1623.,1240.0,127.33,-35.37,11.375,,
000845.7290,,,,,,,1012.30,14.33
000845.7829,12.000,-1593.,1207.0,189.33,-2.375,17.375,,
000845.8691,,,,,,,1012.32,14.34
000845.9201,42.000,-1640.,1213.0,131.33,2.6250,-12.62,,
000846.0036,,,,,,,1012.32,14.33
000846.0574,23.000,-1603.,1224.0,-137.6,-24.37,10.375,,
000846.1409,,,,,,,1012.29,14.33
000846.1947,16.000,-1602.,1167.0,42.339,-18.37,3.3750,,
000846.2782,,,,,,,1012.30,14.32
000846.3320,21.000,-1588.,1222.0,-198.6,-11.37,-30.62,,
000846.4182,,,,,,,1012.32,14.33
000846.4693,24.000,-1595.,1198.0,154.33,-27.37,11.375,,
000846.5540,,,,,,,1012.36,14.34
000846.6066,13.000,-1595.,1201.0,12.339,1.6250,11.375,,
000846.6900,,,,,,,1012.33,14.33
000846.7438,24.000,-1595.,1226.0,-26.66,-41.37,-14.62,,
000846.8273,,,,,,,1012.32,14.33
000846.8811,18.000,-1583.,1228.0,139.33,-39.37,9.3750,,
000846.9673,,,,,,,1012.33,14.33
000847.0184,21.000,-1626.,1229.0,53.339,-19.37,27.375,,
000847.1018,,,,,,,1012.34,14.34
000847.1557,10.000,-1608.,1222.0,39.339,-49.37,-26.62,,
000847.2391,,,,,,,1012.32,14.33
000847.2930,31.000,-1616.,1077.0,68.339,-46.37,-12.62,,
000847.3764,,,,,,,1012.33,14.33
000847.4302,-13.00,-1536.,1273.0,-181.6,-0.375,-27.62,,
000847.5280,,,,,,,1012.30,14.34
000847.5677,40.000,-1587.,1325.0,-362.6,-66.37,-7.625,,
000847.6510,,,,,,,1012.30,14.34
000847.7048,12.000,-1601.,1172.0,-119.6,-15.37,7.3750,,
000847.7882,,,,,,,1012.35,14.34
000847.8421,20.000,-1587.,1227.0,-97.66,-20.37,-1.625,,
000847.9255,,,,,,,1012.32,14.33
000847.9793,23.000,-1592.,1244.0,107.33,-17.37,3.3750,,
000848.0656,,,,,,,1012.30,14.33
000848.1166,14.000,-1584.,1216.0,-45.66,-37.37,-17.62,,
000848.2001,,,,,,,1012.29,14.32
000848.2539,15.000,-1585.,1231.0,-18.66,-5.375,-19.62,,
000848.3374,,,,,,,1012.35,14.34
000848.3912,17.000,-1592.,1231.0,19.339,-20.37,3.3750,,
000848.4746,,,,,,,1012.32,14.33
000848.5324,10.000,-1586.,1232.0,1.3399,-53.37,-28.62,,
000848.6119,,,,,,,1012.33,14.33
000848.6658,5.0000,-1586.,1219.0,-23.66,-36.37,7.3750,,
000848.7492,,,,,,,1012.31,14.32
000848.8030,13.000,-1583.,1226.0,-16.66,-27.37,15.375,,
000848.8865,,,,,,,1012.29,14.33
000849.0037,14.000,-1581.,1236.0,10.339,-31.37,9.3750,,
000849.0573,,,,,,,1012.32,14.34
000849.1151,15.000,-1582.,1230.0,-17.66,-2.375,15.375,,
000849.1946,,,,,,,1012.30,14.33
000849.2485,17.000,-1584.,1230.0,5.3399,-26.37,-2.625,,
000849.3319,,,,,,,1012.30,14.33
000849.3857,10.000,-1587.,1232.0,-19.66,-11.37,15.375,,
000849.4692,,,,,,,1012.33,14.34
000849.5230,15.000,-1585.,1229.0,-11.66,-13.37,22.375,,
000849.6064,,,,,,,1012.34,14.33
000849.6642,16.000,-1584.,1218.0,-33.66,-56.37,-18.62,,
000849.7437,,,,,,,1012.33,14.33
000849.7976,13.000,-1581.,1233.0,-8.660,-41.37,7.3750,,
000849.8810,,,,,,,1012.34,14.33
000849.9348,6.0000,-1586.,1218.0,23.339,-6.375,26.375,,
000850.0183,,,,,,,1012.34,14.33
000850.0721,15.000,-1587.,1232.0,6.3399,-23.37,12.375,,
000850.1583,,,,,,,1012.33,14.33
000850.2094,-3.000,-1578.,1229.0,4.3399,-18.37,2.3750,,
000850.2928,,,,,,,1012.34,14.33
000850.3467,-2.000,-1573.,1223.0,8.3399,-57.37,-15.62,,
000850.4301,,,,,,,1012.33,14.33
000850.4840,11.000,-1582.,1231.0,-8.660,-39.37,4.3750,,
000850.5674,,,,,,,1012.31,14.33
000850.6212,19.000,-1583.,1224.0,-1.660,-63.37,3.3750,,
000850.7074,,,,,,,1012.31,14.33
000850.7585,16.000,-1588.,1229.0,14.339,-44.37,11.375,,
000850.8420,,,,,,,1012.31,14.33
000850.8958,13.000,-1583.,1215.0,5.3399,-30.37,22.375,,
000850.9792,,,,,,,1012.31,14.32
000851.0331,22.000,-1583.,1224.0,14.339,-26.37,15.375,,
000851.1165,,,,,,,1012.32,14.33
000851.1704,16.000,-1581.,1221.0,-2.660,-27.37,13.375,,
000851.2566,,,,,,,1012.34,14.33
000851.3156,24.000,-1588.,1233.0,17.339,-44.37,7.3750,,
000851.3925,,,,,,,1012.32,14.33
000851.4450,18.000,-1580.,1240.0,4.3399,-27.37,6.3750,,
000851.5284,,,,,,,1012.34,14.33
000851.5822,17.000,-1587.,1226.0,2.3399,-27.37,-11.62,,
000851.6656,,,,,,,1012.35,14.32
000851.7195,16.000,-1584.,1230.0,-12.66,3.6250,-7.625,,
000851.8173,,,,,,,1012.35,14.33
000851.8570,14.000,-1582.,1234.0,2.3399,2.6250,-0.625,,
000851.9402,,,,,,,1012.33,14.33
000851.9940,20.000,-1581.,1232.0,-8.660,-22.37,-17.62,,
000852.0775,,,,,,,1012.34,14.33
000852.1313,18.000,-1589.,1224.0,9.3399,-6.375,7.3750,,
000852.2147,,,,,,,1012.32,14.34
000852.2686,16.000,-1588.,1238.0,-2.660,7.6250,10.375,,
000852.3548,,,,,,,1012.30,14.33
000852.4059,19.000,-1586.,1221.0,-22.66,-10.37,0.3750,,
000852.4893,,,,,,,1012.32,14.33
000852.5431,12.000,-1586.,1225.0,-1.660,-35.37,29.375,,
000852.6266,,,,,,,1012.34,14.34
000852.6804,11.000,-1580.,1228.0,8.3399,10.625,5.3750,,
000852.7639,,,,,,,1012.32,14.33
000852.8177,20.000,-1584.,1232.0,-5.660,-34.37,-35.62,,
000852.9039,,,,,,,1012.30,14.32
000852.9550,24.000,-1585.,1231.0,30.339,-63.37,19.375,,
000853.0384,,,,,,,1012.35,14.34
000853.0923,9.0000,-1579.,1235.0,7.3399,14.625,-0.625,,
000853.1757,,,,,,,1012.31,14.33
000853.2296,9.0000,-1582.,1236.0,2.3399,-8.375,18.375,,
000853.3130,,,,,,,1012.33,14.33
000853.3708,12.000,-1594.,1230.0,-20.66,-20.37,11.375,,
000853.4503,,,,,,,1012.31,14.34
000853.5041,18.000,-1583.,1232.0,12.339,-41.37,20.375,,
000853.5876,,,,,,,1012.33,14.33
000853.6414,13.000,-1582.,1235.0,-6.660,-34.37,-6.625,,
000853.7248,,,,,,,1012.34,14.34
000853.8437,28.000,-1588.,1228.0,-6.660,-51.37,-31.62,,
000853.8973,,,,,,,1012.33,14.33
000853.9551,21.000,-1576.,1228.0,-3.660,-30.37,5.3750,,
000854.0346,,,,,,,1012.34,14.33
000854.0885,12.000,-1578.,1215.0,-1.660,-8.375,-5.625,,
000854.1719,,,,,,,1012.32,14.33
000854.2258,22.000,-1585.,1227.0,2.3399,-1.375,-11.62,,
000854.3092,,,,,,,1012.31,14.34
000854.3630,15.000,-1581.,1229.0,3.3399,-22.37,7.3750,,
000854.4492,,,,,,,1012.31,14.33
000854.5003,14.000,-1582.,1230.0,-25.66,6.6250,19.375,,
000854.5837,,,,,,,1012.32,14.33
000854.6376,14.000,-1583.,1221.0,-17.66,2.6250,14.375,,
000854.7210,,,,,,,1012.32,14.33
000854.7748,14.000,-1580.,1228.0,-3.660,-56.37,-10.62,,
000854.8583,,,,,,,1012.31,14.34
000854.9121,11.000,-1586.,1231.0,7.3399,-28.37,10.375,,
000854.9983,,,,,,,1012.30,14.33
000855.0494,22.000,-1584.,1223.0,18.339,-24.37,-21.62,,
000855.1329,,,,,,,1012.29,14.33
000855.1867,6.0000,-1588.,1233.0,-20.66,-47.37,-14.62,,
000855.2701,,,,,,,1012.30,14.32
000855.3240,12.000,-1580.,1232.0,-9.660,-6.375,5.3750,,
000855.4074,,,,,,,1012.30,14.34
000855.4613,12.000,-1591.,1228.0,-16.66,-9.375,4.3750,,
000855.5475,,,,,,,1012.29,14.32
000855.5986,17.000,-1587.,1232.0,16.339,-5.375,-0.625,,
000855.6820,,,,,,,1012.34,14.34
000855.7358,28.000,-1594.,1229.0,7.3399,-43.37,-16.62,,
000855.8192,,,,,,,1012.31,14.34
000855.8731,12.000,-1577.,1225.0,30.339,-5.375,13.375,,
000855.9565,,,,,,,1012.35,14.33
000856.0104,11.000,-1586.,1223.0,22.339,-28.37,-15.62,,
000856.1705,,,,,,,1012.29,14.33
000856.1904,10.000,-1585.,1222.0,17.339,-24.37,-7.625,,
000856.2518,,,,,,,1012.30,14.33
000856.3057,13.000,-1583.,1231.0,13.339,-15.37,-2.625,,
000856.3891,,,,,,,1012.29,14.33
000856.4430,22.000,-1585.,1228.0,-13.66,-29.37,31.375,,
000856.5264,,,,,,,1012.32,14.33
000856.5803,21.000,-1579.,1237.0,-0.660,-29.37,0.3750,,
000856.6664,,,,,,,1012.35,14.34
000856.7176,16.000,-1584.,1230.0,12.339,10.625,-11.62,,
000856.8010,,,,,,,1012.33,14.33
000856.8548,18.000,-1585.,1232.0,27.339,-7.375,11.375,,
000856.9382,,,,,,,1012.29,14.33
000856.9921,18.000,-1583.,1223.0,-0.660,-16.37,6.3750,,
000857.0755,,,,,,,1012.31,14.34
000857.1294,15.000,-1587.,1232.0,-6.660,-43.37,26.375,,
000857.2156,,,,,,,1012.30,14.33
000857.2667,24.000,-1576.,1231.0,5.3399,-28.37,-3.625,,
000857.3501,,,,,,,1012.30,14.33
000857.4039,12.000,-1584.,1227.0,13.339,-27.37,-3.625,,
000857.4874,,,,,,,1012.30,14.32
000857.5412,19.000,-1581.,1228.0,23.339,-15.37,0.3750,,
000857.6247,,,,,,,1012.29,14.33
000857.6824,7.0000,-1581.,1226.0,7.3399,5.6250,5.3750,,
000857.7619,,,,,,,1012.32,14.34
000857.8158,11.000,-1585.,1235.0,-6.660,-1.375,9.3750,,
000857.8992,,,,,,,1012.31,14.34
000857.9530,19.000,-1589.,1229.0,26.339,-26.37,8.3750,,
000858.0365,,,,,,,1012.30,14.33
000858.0903,17.000,-1577.,1224.0,14.339,-18.37,1.3750,,
000858.1738,,,,,,,1012.34,14.33
000858.2315,8.0000,-1585.,1225.0,23.339,-29.37,-20.62,,
000858.3111,,,,,,,1012.31,14.32
000858.3649,17.000,-1588.,1224.0,18.339,-11.37,-19.62,,
000858.4483,,,,,,,1012.34,14.34
000858.5022,20.000,-1581.,1219.0,3.3399,-35.37,-9.625,,
000858.5869,,,,,,,1012.33,14.34
000858.6395,21.000,-1585.,1228.0,-13.66,7.6250,-20.62,,
